State	District	First Name	Last Name	Party	Votes	Vote fraction	Winner
KY	01	Charles K.	Hatchett	W	5	0.00002	
KY	02	S. Brett	Guthrie	R	158936	0.52573	
KY	02	David E.	Boswell	D	143379	0.47427	
KY	03	John	Yarmuth	D	203843	0.59365	
KY	03	Anne M.	Northup	R	139527	0.40635	
KY	04	Geoff	Davis	R	190210	0.63034	
KY	04	Michael	Kelley	D	111549	0.36966	
KY	05	Harold "Hal"	Rogers	R	177024	0.84110	
KY	05	Jim	Holbert	I	33444	0.15890	
KY	06	Ben	Chandler	D	203764	0.64658	
KY	06	Jon	Larson	R	111378	0.35342	
KY	S	Mitch	McConnell	R	953816	0.52966	
KY	S	Bruce	Lunsford	D	847005	0.47034	
LA	01	"Steve"	Scalise	R	189168	0.65682	
LA	01	"Jim"	Harlan	D	98839	0.34318	
LA	02	Anh "Joseph"	Cao	R	33132	0.49538	
LA	02	William J.	Jefferson	D	31318	0.46826	
LA	02	Malik	Rahim	GRE	1883	0.02815	
LA	02	Gregory W.	Kahn	LBT	549	0.00821	
LA	04	John	Fleming	R	44501	0.48072	
LA	04	Paul J.	Carmouche	D	44151	0.47694	
LA	04	Chester T. "Catfish"	Kelley	NPA	3245	0.03505	
LA	04	Gerard J.	Bowen	OTH	675	0.00729	
LA	06	William "Bill"	Cassidy	R	150332	0.48119	
LA	06	"Don"	Cazayoux	D	125886	0.40294	
LA	06	Michael	Jackson	NPA	36198	0.11586	
LA	07	Charles W., Jr.	Boustany	R	177173	0.61884	
LA	07	Donald "Don," Jr.	Cravins	D	98280	0.34328	
LA	07	Peter	Vidrine	OTH	10846	0.03788	
LA	S	Mary	Landrieu	D	988298	0.52110	
LA	S	John	Kennedy	R	867177	0.45723	
LA	S	Richard	Fontanesi	LBT	18590	0.00980	
LA	S	"Jay"	Patel	NPA	13729	0.00724	
LA	S	Robert	Stewart	OTH	8780	0.00463	
ME	01	Chellie	Pingree	D	205629	0.54899	
ME	01	Charles E.	Summers	R	168930	0.45101	
ME	02	Michael H.	Michaud	D	226274	0.67435	
ME	02	John N.	Frary	R	109268	0.32565	
ME	S	Susan M.	Collins	R	444300	0.61331	
ME	S	Thomas H.	Allen	D	279510	0.38583	
ME	S		Others	W	620	0.00086	
MD	01	Frank M., Jr.	Kratovil	D	177065	0.49119	
MD	01	Andy	Harris	R	174213	0.48328	
MD	01	Richard James	Davis	LBT	8873	0.02461	
MD	01		Scattered	W	329	0.00091	
MD	02	C. A. Dutch	Ruppersberger	D	198578	0.71862	
MD	02	Richard Pryce	Matthews	R	68561	0.24811	
MD	02	Lorenzo	Gaztanaga	LBT	8786	0.03179	
MD	02		Scattered	W	408	0.00148	
MD	03	John P.	Sarbanes	D	203711	0.69657	
MD	03	Thomas E. "Pinkston"	Harris	R	87971	0.30081	
MD	03		Scattered	W	766	0.00262	
MD	04	Donna	Edwards	D	258704	0.85825	
MD	04	Peter	James	R	38739	0.12852	
MD	04	Robert	Broadus	R/W	48	0.00016	
MD	04	Thibeaux	Lincecum	LBT	3384	0.01123	
MD	04		Scattered	W	453	0.00150	
MD	04	Steve	Schulin	W	75	0.00025	
MD	04	Darryn O'Shea, Sr.	Jackson	W	28	0.00009	
MD	05	Steny H.	Hoyer	D	253854	0.73647	
MD	05	Collins	Bailey	R	82631	0.23972	
MD	05	Darlene H.	Nicholas	LBT	7829	0.02271	
MD	05		Scattered	W	377	0.00109	
MD	06	Roscoe	Bartlett	R	190926	0.57763	
MD	06	Jennifer P.	Dougherty	D	128207	0.38788	
MD	06	Gary W., Sr.	Hoover	LBT	11060	0.03346	
MD	06		Scattered	W	342	0.00103	
MD	07	Elijah	Cummings	D	227379	0.79498	
MD	07	Charles U.	Smith	D/W	8	0.00003	
MD	07	Michael T.	Hargadon	R	53147	0.18582	
MD	07	Ray	Bly	R/W	13	0.00005	
MD	07	Ronald M.	Owens-Bey	LBT	5214	0.01823	
MD	07		Scattered	W	259	0.00091	
MD	08	Chris	Van Hollen	D	229740	0.75075	
MD	08	Deborah A.	Vollmer	D/W	188	0.00061	
MD	08	Lih	Young	D/W	28	0.00009	
MD	08	Steve	Hudson	R	66351	0.21682	
MD	08	Gordon	Clark	GRE	6828	0.02231	
MD	08	Ian	Thomas	LBT	2562	0.00837	
MD	08		Scattered	W	317	0.00104	
MA	01	John W.	Olver	D	215696	0.72846	
MA	01	Nathan A.	Bech	R	80067	0.27041	
MA	01		Scattered	W	336	0.00113	
MA	02	Richard E.	Neal	D	234369	0.98474	
MA	02		Scattered	W	3631	0.01526	
MA	03	James P.	McGovern	D	227619	0.98491	
MA	03		Scattered	W	3488	0.01509	
MA	04	Barney	Frank	D	203032	0.67952	
MA	04	Earl H.	Sholley	R	75571	0.25293	
MA	04	Susan	Allen	I	19848	0.06643	
MA	04		Scattered	W	337	0.00113	
MA	05	Nicola S.	Tsongas	D	225947	0.98707	
MA	05		Scattered	W	2960	0.01293	
MA	06	John F.	Tierney	D	226216	0.70404	
MA	06	Richard A.	Baker	R	94845	0.29518	
MA	06		Scattered	W	251	0.00078	
MA	07	Edward J.	Markey	D	212304	0.75639	
MA	07	John	Cunningham	R	67978	0.24219	
MA	07		Scattered	W	400	0.00143	
MA	08	Michael E.	Capuano	D	185530	0.98554	
MA	08		Scattered	W	2722	0.01446	
MA	09	Stephen F.	Lynch	D	242166	0.98725	
MA	09		Scattered	W	3128	0.01275	
MA	10	William D.	Delahunt	D	272899	0.98636	
MA	10		Scattered	W	3774	0.01364	
MA	S	John F.	Kerry	D	1971974	0.65837	
MA	S	Jeffrey K.	Beatty	R	926044	0.30917	
MA	S	Robert J.	Underwood	LBT	93713	0.03129	
MA	S		Scattered	W	3516	0.00117	
MI	01	Bart	Stupak	D	213216	0.65037	
MI	01	Tom	Casperson	R	107340	0.32742	
MI	01	Don	Hooper	R/W	8	0.00002	
MI	01	Jean	Treacy	GRE	2669	0.00814	
MI	01	Daniel W.	Grow	LBT	2533	0.00773	
MI	01	Joshua J.	Warren	UST	2070	0.00631	
MI	02	Peter	Hoekstra	R	214100	0.62364	
MI	02	Fred	Johnson	D	119506	0.34810	
MI	02	Dan	Johnson	LBT	5496	0.01601	
MI	02	Ronald E.	Graeser	UST	4200	0.01223	
MI	02	William	Bailey	W	7	0.00002	
MI	03	Vernon J.	Ehlers	R	203799	0.61106	
MI	03	Henry	Sanchez	D	117961	0.35369	
MI	03	Erwin J.	Haas	LBT	11758	0.03525	
MI	04	Dave	Camp	R	204259	0.61941	
MI	04	Andrew D.	Concannon	D	117665	0.35682	
MI	04	John	Emerick	UST	4055	0.01230	
MI	04	Allitta	Hren	LBT	3785	0.01148	
MI	05	Dale E.	Kildee	D	221841	0.70360	
MI	05	Matt	Sawicki	R	85017	0.26964	
MI	05	Leonard	Schwartz	LBT	4293	0.01362	
MI	05	Ken	Mathenia	GRE	4144	0.01314	
MI	06	Fred	Upton	R	188157	0.58864	
MI	06	Don	Cooney	D	123257	0.38560	
MI	06	Greg	Merle	LBT	4720	0.01477	
MI	06	Edward	Pinkney	GRE	3512	0.01099	
MI	07	Mark	Schauer	D	157213	0.48781	
MI	07	Sharon Marie	Renier	D/W	89	0.00028	
MI	07	Tim	Walberg	R	149781	0.46475	
MI	07	Lynn	Meadows	GRE	9528	0.02956	
MI	07	Ken	Proctor	LBT	5675	0.01761	
MI	08	Mike	Rogers	R	204408	0.56528	
MI	08	Robert D.	Alexander	D	145491	0.40235	
MI	08	Will Tyler	White	LBT	4373	0.01209	
MI	08	Aaron	Stuttman	GRE	3836	0.01061	
MI	08	George M.	Zimmer	UST	3499	0.00968	
MI	09	Gary	Peters	D	183311	0.52082	
MI	09	Joe	Knollenberg	R	150035	0.42628	
MI	09	Jack	Kevorkian	NPA	8987	0.02553	
MI	09	Adam	Goodman	LBT	4893	0.01390	
MI	09	Douglas	Campbell	GRE	4737	0.01346	
MI	10	Candice S.	Miller	R	230471	0.66303	
MI	10	Robert	Denison	D	108354	0.31172	
MI	10	Neil Kiernan	Stephenson	LBT	4632	0.01333	
MI	10	Candace R.	Caveny	GRE	4146	0.01193	
MI	11	Thaddeus G.	McCotter	R	177461	0.51411	
MI	11	Joseph W.	Larkin	D	156625	0.45375	
MI	11	John J.	Tatar	LBT	6001	0.01739	
MI	11	Erik	Shelley	GRE	5072	0.01469	
MI	11	Bhagwan	Dashairya	W	23	0.00007	
MI	12	Sander	Levin	D	225094	0.72066	
MI	12	Bert	Copple	R	74565	0.23873	
MI	12	John	Vico	LBT	4767	0.01526	
MI	12	Les	Townsend	UST	4076	0.01305	
MI	12	William J.	Opalicky	GRE	3842	0.01230	
MI	13	Carolyn Cheeks	Kilpatrick	D	167481	0.74132	
MI	13	Edward J.	Gubics	R	43098	0.19076	
MI	13	George L.	Corsetti	GRE	9579	0.04240	
MI	13	Gregory	Creswell	LBT	5764	0.02551	
MI	14	John, Jr.	Conyers	D	227841	0.92397	
MI	14	Richard J.	Secula	LBT	10732	0.04352	
MI	14	Clyde K.	Shabazz	GRE	8015	0.03250	
MI	15	John D.	Dingell	D	231784	0.70703	
MI	15	John J.	Lynch	R	81802	0.24953	
MI	15	Aimee	Smith	GRE	7082	0.02160	
MI	15	Gregory Scott	Stempfle	LBT	4002	0.01221	
MI	15	James H.	Wagner	UST	3157	0.00963	
MI	S	Carl	Levin	D	3038386	0.62665	
MI	S	Jack, Jr.	Hoogendyk	R	1641070	0.33846	
MI	S	Scotty	Boman	LBT	76347	0.01575	
MI	S	Harley G.	Mikkelson	GRE	43440	0.00896	
MI	S	Michael N.	Nikitin	UST	30827	0.00636	
MI	S	Doug	Dern	NLP	18550	0.00383	
MN	01	Tim	Walz	DFL	207753	0.62501	
MN	01	Brian J.	Davis	R	109453	0.32928	
MN	01	Gregory	Mikkelson	IDP	14904	0.04484	
MN	01		Scattered	W	290	0.00087	
MN	02	John	Kline	R	220924	0.57285	
MN	02	Steve	Sarvi	DFL	164093	0.42549	
MN	02		Scattered	W	597	0.00155	
MN	02	Kevin	Masrud	W	41	0.00011	
MN	02	Curt	Walor	W	1	0.00000	
MN	03	Erik	Paulsen	R	178932	0.48477	
MN	03	Ashwin	Madia	DFL	150787	0.40852	
MN	03	David	Dillon	IDP	38970	0.10558	
MN	03		Scattered	W	406	0.00110	
MN	03	Harley, Jr.	Swarm	W	9	0.00002	
MN	04	Betty	McCollum	DFL	216267	0.68435	
MN	04	Ed	Matthews	R	98936	0.31307	
MN	04		Scattered	W	814	0.00258	
MN	04	Amber	Garlan	W	1	0.00000	
MN	05	Keith	Ellison	DFL	228776	0.70884	
MN	05	Barb	Davis White	R	71020	0.22005	
MN	05	Bill	McGaughey	IDP	22318	0.06915	
MN	05		Scattered	W	633	0.00196	
MN	06	Michele	Bachmann	R	187817	0.46406	
MN	06	Aubrey	Immelman	R/W	20	0.00005	
MN	06	El	Tinklenberg	DFL	175786	0.43433	
MN	06	Bob	Anderson	IDP	40643	0.10042	
MN	06		Scattered	W	459	0.00113	
MN	07	Collin C.	Peterson	DFL	227187	0.72196	
MN	07	Glen	Menze	R	87062	0.27667	
MN	07		Scattered	W	431	0.00137	
MN	08	James L.	Oberstar	DFL	241831	0.67686	
MN	08	Michael	Cummins	R	114871	0.32151	
MN	08		Scattered	W	582	0.00163	
MN	S	Al	Franken	DFL	1212629	0.41994	
MN	S	Norm	Coleman	R	1212317	0.41983	
MN	S	Dean	Barkley	IDP	437505	0.15151	
MN	S	Charles	Aldrich	LBT	13923	0.00482	
MN	S	James	Niemackl	CON	8907	0.00308	
MN	S		Scattered	W	2340	0.00081	
MN	S	Michael	Cavlan	W	13	0.00000	
MN	S	Anthony Keith	Price	W	12	0.00000	
MS	01	Travis W.	Childers	D	185959	0.54471	
MS	01	Greg	Davis	R	149818	0.43885	
MS	01	Wally	Pang	I	3736	0.01094	
MS	01	John M., Jr.	Wages	GRE	1876	0.00550	
MS	02	Bennie G.	Thompson	D	201606	0.69050	
MS	02	Richard	Cook	R	90364	0.30950	
MS	03	Gregg	Harper	R	213171	0.62538	
MS	03	Joel L.	Gill	D	127698	0.37462	
MS	04	Gene	Taylor	D	216542	0.74536	
MS	04	John, III	McCay	R	73977	0.25464	
MS	S - FULL TERM	Thad	Cochran	R	766111	0.61435	
MS	S - FULL TERM	Erik R.	Fleming	D	480915	0.38565	
MS	S - UNEXPIRED TERM	Roger	Wicker	N	683409	0.54960	
MS	S - UNEXPIRED TERM	Ronnie	Musgrove	N	560064	0.45040	
MO	01	Wm. Lacy	Clay	D	242570	0.86859	
MO	01	Robb E.	Cunningham	LBT	36700	0.13141	
MO	02	Todd	Akin	R	232276	0.62276	
MO	02	William C. (Bill)	Haas	D	132068	0.35409	
MO	02	Thomas L.	Knapp	LBT	8628	0.02313	
MO	02	Damien	Johnson	W	7	0.00002	
MO	03	Russ	Carnahan	D	202470	0.66368	
MO	03	Chris	Sander	R	92759	0.30406	
MO	03	Kevin C.	Babcock	LBT	5518	0.01809	
MO	03	Cynthia (Cindy)	Redburn	CON	4324	0.01417	
MO	04	Ike	Skelton	D	200009	0.65911	
MO	04	Jeff	Parnell	R	103446	0.34089	
MO	05	Emanuel, II	Cleaver	D	197249	0.64373	
MO	05	Jacob	Turk	R	109166	0.35627	
MO	06	Sam	Graves	R	196526	0.59427	
MO	06	Kay	Barnes	D	121894	0.36860	
MO	06	Dave	Browning	LBT	12279	0.03713	
MO	07	Roy	Blunt	R	219016	0.67762	
MO	07	Richard	Monroe	D	91010	0.28158	
MO	07	Kevin	Craig	LBT	6971	0.02157	
MO	07	Travis	Maddox	CON	6166	0.01908	
MO	07	Midge	Potts	W	49	0.00015	
MO	08	Joe	Allen	D	72790	0.26156	
MO	08	Jo Ann	Emerson	R	198798	0.71436	
MO	08	Branden C.	McCullough	LBT	4443	0.01597	
MO	08	Richard L.	Smith	CON	2257	0.00811	
MO	09	Blaine	Luetkemeyer	R	161031	0.49995	
MO	09	Judy	Baker	D	152956	0.47488	
MO	09	Tamara A.	Millay	LBT	8108	0.02517	
MT	00	Denny	Rehberg	R	308470	0.64144	
MT	00	John	Driscoll	D	155930	0.32425	
MT	00	Mike	Fellows	LBT	16500	0.03431	
MT	S	Max	Baucus	D	348289	0.72916	
MT	S	Bob	Kelleher	R	129369	0.27084	
NE	01	Jeff	Fortenberry	R	184923	0.70361	
NE	01	Max	Yashirin	D	77897	0.29639	
NE	02	Lee	Terry	R	142473	0.51927	
NE	02	Jim	Esch	D	131901	0.48073	
NE	03	Adrian	Smith	R	183117	0.76874	
NE	03	Jay C.	Stoddard	D	55087	0.23126	
NE	S	Mike	Johanns	R	455854	0.57520	
NE	S	Scott	Kleeb	D	317456	0.40057	
NE	S	Kelly Renee	Rosberg	NB	11438	0.01443	
NE	S	Steven R.	Larrick	GRE	7763	0.00980	
NV	01	Shelley	Berkley	D	154860	0.67647	
NV	01	Kenneth	Wegner	R	64837	0.28323	
NV	01	Caren	Alexander	IAP	4697	0.02052	
NV	01	Raymond James, Jr.	Duensing	LBT	4528	0.01978	
NV	02	Dean	Heller	R	170771	0.51824	
NV	02	Jill	Derby	D	136548	0.41438	
NV	02	John	Everhart	IAP	11179	0.03393	
NV	02	Sean Patrick	Morse	LBT	5740	0.01742	
NV	02	Craig	Bergland	GRE	5282	0.01603	
NV	03	Dina	Titus	D	165912	0.47429	
NV	03	Jon	Porter	R	147940	0.42291	
NV	03	Jeffrey C.	Reeves	I	14922	0.04266	
NV	03	Joseph P.	Silvestri	LBT	10164	0.02906	
NV	03	Floyd	Fitzgibbons	IAP	6937	0.01983	
NV	03	Bob	Giaquinta	GRE	3937	0.01125	
NH	01	Carol	Shea-Porter	D	176435	0.51730	
NH	01	Jeb	Bradley	R	156338	0.45837	
NH	01	Robert	Kingsbury	LBT	8100	0.02375	
NH	01		Scattered	W	198	0.00058	
NH	02	Paul W.	Hodes	D	188332	0.56403	
NH	02	Jennifer	Horn	R	138222	0.41396	
NH	02	Chester L., II	Lapointe	LBT	7121	0.02133	
NH	02		Scattered	W	229	0.00069	
NH	S	Jeanne	Shaheen	D	358438	0.51590	
NH	S	John E.	Sununu	R	314403	0.45252	
NH	S	"Ken"	Blevens	LBT	21516	0.03097	
NH	S		Scattered	W	430	0.00062	
NJ	01	Robert E.	Andrews	D	206453	0.72400	
NJ	01	Dale M.	Glading	R	74001	0.25951	
NJ	01	Matthew	Thieke	GRE	1927	0.00676	
NJ	01	Margaret M.	Chapman	BBA	1258	0.00441	
NJ	01	Everitt M., III	Williams	THI	1010	0.00354	
NJ	01	Alvin, Jr.	Lindsay	LFC	508	0.00178	
NJ	02	Frank A.	Lo Biondo	R	167701	0.59057	
NJ	02	David	Kurkowski	D	110990	0.39086	
NJ	02	Jason M.	Grover	GRE	1763	0.00621	
NJ	02	Peter F.	Boyce	CNJ	1551	0.00546	
NJ	02	Gary	Stein	RTB	1312	0.00462	
NJ	02	Costantino	Rozzo	SUS	648	0.00228	
NJ	03	John	Adler	D	166390	0.52076	
NJ	03	Chris	Myers	R	153122	0.47924	
NJ	04	Christopher H.	Smith	R	202972	0.66211	
NJ	04	Joshua M.	Zeitz	D	100036	0.32633	
NJ	04	Steven	Welzer	GRE	3543	0.01156	
NJ	05	Scott	Garrett	R	172653	0.55873	
NJ	05	Dennis	Shulman	D	131033	0.42405	
NJ	05	Ed	Fanning	GRE	5321	0.01722	
NJ	06	Frank, Jr.	Pallone	D	164077	0.66949	
NJ	06	Robert E.	McLeod	R	77469	0.31610	
NJ	06	Herb	Tarbous	RIN	3531	0.01441	
NJ	07	Linda	Stender	D	124818	0.42221	
NJ	07	Leonard	Lance	R	148461	0.50219	
NJ	07	Michael P.	Hsing	HFC	16419	0.05554	
NJ	07	Dean	Greco	ADB	3259	0.01102	
NJ	07	Thomas D.	Abrams	PNW	2671	0.00904	
NJ	08	Bill, Jr.	Pascrell	D	159279	0.71111	
NJ	08	Roland	Straten	R	63107	0.28175	
NJ	08	Derek	DeMarco	LBT	1600	0.00714	
NJ	09	Steven R.	Rothman	D	151182	0.67527	
NJ	09	Vincent	Micco	R	69503	0.31044	
NJ	09	Michael	Perrone, Jr.	IPR	3200	0.01429	
NJ	10	Donald M.	Payne	D	169945	0.98924	
NJ	10	Michael	Taber	SWP	1848	0.01076	
NJ	11	Rodney	Frelinghuysen	R	189696	0.61844	
NJ	11	Tom	Wyka	D	113510	0.37006	
NJ	11	Chandler	Tedholm	FTP	3526	0.01150	
NJ	12	Rush	Holt	D	193732	0.63118	
NJ	12	Alan R.	Bateman	R	108400	0.35317	
NJ	12	David	Corsi	CMS	4802	0.01565	
NJ	13	Albio	Sires	D	120382	0.75355	
NJ	13	Joseph	Turula	R	34735	0.21743	
NJ	13	Julio A.	Fernandez	NSP	3661	0.02292	
NJ	13	Louis	Vernotico	ETP	975	0.00610	
NJ	S	Frank	Lautenberg	D	1951218	0.56030	
NJ	S	Dick	Zimmer	R	1461025	0.41954	
NJ	S	Jason	Scheurer	LBT	18810	0.00540	
NJ	S	J. M.	Carter	GWT	15935	0.00458	
NJ	S	Daryl Mikell	Brooks	PPC	15925	0.00457	
NJ	S	Jeffrey	Boss	BFS	10345	0.00297	
NJ	S	Sara J.	Lobman	SWP	9187	0.00264	
NM	01	Martin T.	Heinrich	D	166271	0.55654	
NM	01	Darren	White	R	132485	0.44346	
NM	02	Harry	Teague	D	129572	0.55958	
NM	02	Edward R.	Tinsley	R	101980	0.44042	
NM	03	Ben R.	Lujan	D	161292	0.56741	
NM	03	Daniel K.	East	R	86618	0.30472	
NM	03	Carol	Miller	I	36348	0.12787	
NM	S	Tom	Udall	D	505128	0.61328	
NM	S	Stevan E.	Pearce	R	318522	0.38672	
NY	01	Timothy H.	Bishop	D	141727	0.51047	
NY	01	Timothy H.	Bishop	IDP	12919	0.04653	
NY	01	Timothy H.	Bishop	WF	7437	0.02679	
NY	01	Lee M.	Zeldin	R	100036	0.36031	
NY	01	Lee M.	Zeldin	CRV	15509	0.05586	
NY	01			W	13	0.00005	
NY	02	Steve J.	Israel	D	143759	0.59668	
NY	02	Steve J.	Israel	IDP	11900	0.04939	
NY	02	Steve J.	Israel	WF	5620	0.02333	
NY	02	Frank J.	Stalzer	R	70145	0.29114	
NY	02	Frank J.	Stalzer	CRV	9496	0.03941	
NY	02		Scattered	W	12	0.00005	
NY	03	Peter T.	King	IDP	10447	0.03865	
NY	03	Peter T.	King	CRV	12983	0.04803	
NY	03	Peter T.	King	R	149344	0.55251	
NY	03	Graham E.	Long	D	93481	0.34584	
NY	03	Graham E.	Long	WF	4044	0.01496	
NY	03		Scattered	W	4	0.00001	
NY	04	Carolyn	McCarthy	D	151792	0.59231	
NY	04	Carolyn	McCarthy	IDP	7318	0.02856	
NY	04	Carolyn	McCarthy	WF	4918	0.01919	
NY	04	Jack M.	Martins	R	84444	0.32951	
NY	04	Jack M.	Martins	CRV	7798	0.03043	
NY	04		Scattered	W	1	0.00000	
NY	05	Gary L.	Ackerman	D	105836	0.66657	
NY	05	Gary L.	Ackerman	IDP	4084	0.02572	
NY	05	Gary L.	Ackerman	WF	2804	0.01766	
NY	05	Elizabeth	Berney	R	43039	0.27106	
NY	05	Jun	Policarpio	CRV	3010	0.01896	
NY	05		Scattered	W	5	0.00003	
NY	06	Gregory W.	Meeks	D	141180	0.99982	
NY	06		Scattered	W	26	0.00018	
NY	07	Joseph	Crowley	D	113988	0.81454	
NY	07	Joseph	Crowley	WF	4471	0.03195	
NY	07	William E., Jr.	Britt	R	19373	0.13844	
NY	07	William E., Jr.	Britt	CRV	2104	0.01503	
NY	07		Scattered	W	5	0.00004	
NY	08	Jerrold L.	Nadler	D	152153	0.76129	
NY	08	Jerrold L.	Nadler	WF	8622	0.04314	
NY	08	Grace	Lin	R	36897	0.18461	
NY	08	Grace	Lin	CRV	2165	0.01083	
NY	08		Scattered	W	24	0.00012	
NY	09	Anthony D.	Weiner	D	106097	0.87982	
NY	09	Anthony D.	Weiner	WF	6108	0.05065	
NY	09	Alfred F.	Donohue	CRV	8378	0.06948	
NY	09		Scattered	W	6	0.00005	
NY	10	Edolphus	Towns	D	155090	0.94183	
NY	10	Salvatore	Grupico	R	8204	0.04982	
NY	10	Salvatore	Grupico	CRV	1361	0.00827	
NY	10		Scattered	W	14	0.00009	
NY	11	Yvette D.	Clarke	D	158235	0.87067	
NY	11	Yvette D.	Clarke	WF	10327	0.05682	
NY	11	Hugh C.	Carr	R	11644	0.06407	
NY	11	Cartrell	Gore	CRV	1517	0.00835	
NY	11		Scattered	W	17	0.00009	
NY	12	Nydia M.	Velazquez	D	115633	0.84521	
NY	12	Nydia M.	Velazquez	WF	7420	0.05424	
NY	12	Allen E.	Romaguera	R	12486	0.09127	
NY	12	Allen E.	Romaguera	CRV	1262	0.00922	
NY	12		Scattered	W	8	0.00006	
NY	13	Michael E.	McMahon	WF	6579	0.03510	
NY	13	Michael E.	McMahon	D	107640	0.57425	
NY	13	Robert A.	Straniere	R	62441	0.33311	
NY	13	Timothy J.	Cochrane	CRV	5799	0.03094	
NY	13	Carmine A.	Morano	IDP	4947	0.02639	
NY	13		Scattered	W	40	0.00021	
NY	14	Carolyn B.	Maloney	D	176426	0.76938	
NY	14	Carolyn B.	Maloney	WF	6813	0.02971	
NY	14	Robert G.	Heim	R	43385	0.18920	
NY	14	Isaiah	Matos	LBT	2659	0.01160	
NY	14		Scattered	W	25	0.00011	
NY	15	Charles B.	Rangel	D	170372	0.85747	
NY	15	Charles B.	Rangel	WF	6779	0.03412	
NY	15	Edward	Daniels	R	15676	0.07890	
NY	15	Craig	Schley	VPC	3708	0.01866	
NY	15	Martin	Koppel	SWP	2141	0.01078	
NY	15		Scattered	W	15	0.00008	
NY	16	Jose E.	Serrano	D	123312	0.93653	
NY	16	Jose E.	Serrano	WF	3867	0.02937	
NY	16	Ali	Mohamed	R	3941	0.02993	
NY	16	Ali	Mohamed	CRV	547	0.00415	
NY	16		Scattered	W	2	0.00002	
NY	17	Eliot L.	Engel	D	149676	0.73979	
NY	17	Eliot L.	Engel	IDP	6721	0.03322	
NY	17	Eliot L.	Engel	WF	5197	0.02569	
NY	17	Robert	Goodman	R	35994	0.17791	
NY	17	Robert	Goodman	CRV	4713	0.02329	
NY	17		Scattered	W	20	0.00010	
NY	18	Nita M.	Lowey	D	167365	0.65553	
NY	18	Nita M.	Lowey	WF	7426	0.02909	
NY	18	Jim	Russell	R	73237	0.28685	
NY	18	Jim	Russell	CRV	7261	0.02844	
NY	18		Scattered	W	22	0.00009	
NY	19	John	Hall	D	141173	0.50241	
NY	19	John	Hall	IDP	16584	0.05902	
NY	19	John	Hall	WF	7102	0.02527	
NY	19	Kieran Michael	Lalor	R	103813	0.36945	
NY	19	Kieran Michael	Lalor	CRV	12307	0.04380	
NY	19		Scattered	W	15	0.00005	
NY	20	Kirsten E.	Gillibrand	D	178996	0.57423	
NY	20	Kirsten E.	Gillibrand	WF	14655	0.04701	
NY	20	Sandy	Treadwell	R	99930	0.32058	
NY	20	Sandy	Treadwell	IDP	8024	0.02574	
NY	20	Sandy	Treadwell	CRV	10077	0.03233	
NY	20		Scattered	W	35	0.00011	
NY	21	Paul D.	Tonko	WF	159849	0.57943	
NY	21	Paul D.	Tonko	D	11437	0.04146	
NY	21	James R.	Buhrmaster	R	85267	0.30908	
NY	21	James R.	Buhrmaster	CRV	11332	0.04108	
NY	21	Phillip G.	Steck	IDP	7965	0.02887	
NY	21		Scattered	W	22	0.00008	
NY	22	Maurice D.	Hinchey	D	147238	0.58032	
NY	22	Maurice D.	Hinchey	IDP	11320	0.04462	
NY	22	Maurice D.	Hinchey	WF	10000	0.03941	
NY	22	George K.	Phillips	R	76569	0.30179	
NY	22	George K.	Phillips	CRV	8557	0.03373	
NY	22		Scattered	W	34	0.00013	
NY	23	John M.	McHugh	R	120778	0.55169	
NY	23	John M.	McHugh	IDP	12958	0.05919	
NY	23	John M.	McHugh	CRV	9293	0.04245	
NY	23	Michael P.	Oot	D	70037	0.31991	
NY	23	Michael P.	Oot	WF	5834	0.02665	
NY	23		Scattered	W	25	0.00011	
NY	24	Michael A.	Arcuri	D	121345	0.48212	
NY	24	Michael A.	Arcuri	WF	9454	0.03756	
NY	24	Richard L.	Hanna	R	103379	0.41074	
NY	24	Richard L.	Hanna	IDP	9555	0.03796	
NY	24	Richard L.	Hanna	CRV	7946	0.03157	
NY	24		Scattered	W	13	0.00005	
NY	25	Daniel B.	Maffei	D	148290	0.51651	
NY	25	Daniel B.	Maffei	WF	9085	0.03164	
NY	25	Dale A.	Sweetland	R	106653	0.37149	
NY	25	Dale A.	Sweetland	CRV	13564	0.04725	
NY	25	Howie	Hawkins	GPP	9483	0.03303	
NY	25		Scattered	W	24	0.00008	
NY	26	Christopher J.	Lee	R	124845	0.46182	
NY	26	Christopher J.	Lee	CRV	13866	0.05129	
NY	26	Christopher J.	Lee	IDP	9896	0.03661	
NY	26	Alice	Kryzan	D	109615	0.40548	
NY	26	Jonathan P.	Powers	WF	12104	0.04477	
NY	26		Scattered	W	9	0.00003	
NY	27	Brian	Higgins	D	169196	0.67802	
NY	27	Brian	Higgins	WF	16517	0.06619	
NY	27	Daniel J.	Humiston	R	50420	0.20205	
NY	27	Daniel J.	Humiston	IDP	5934	0.02378	
NY	27	Harold W.	Schroeder	CRV	7478	0.02997	
NY	28	Louise M.	Slaughter	D	155409	0.70201	
NY	28	Louise M.	Slaughter	IDP	9424	0.04257	
NY	28	Louise M.	Slaughter	WF	7822	0.03533	
NY	28	David W.	Crimmen	R	42016	0.18979	
NY	28	David W.	Crimmen	CRV	6674	0.03015	
NY	28		Scattered	W	33	0.00015	
NY	29	Eric J. J.	Massa	D	131526	0.47697	
NY	29	Eric J. J.	Massa	WF	9003	0.03265	
NY	29	John Randy, Jr.	Kuhl	R	116137	0.42116	
